Peak Performance
1.788431
Index,Sum
3265,38492.113281
3266,38680.660156
3267,36417.253906
3268,26626.654297
3269,32179.441406
3270,38226.320312
3271,29938.365234
3272,40604.636719
3273,28227.974609
3274,24731.658203
3275,16164.646484
3276,23819.298828
3277,23852.673828
3278,26393.162109
3279,17985.998047
3280,9092.570312
3281,19337.384766
3282,11918.067383
3283,14411.414062
3284,4454.526855
3285,14669.021484
3286,7225.116211
3287,8400.140625
3288,3796.329590
3289,6436.812988
3290,3154.843750
3291,-6457.265137
3292,3693.026855
3293,-1364.617676
3294,-11581.388672
3295,-6150.779785
3296,-7906.406250
3297,-18856.437500
3298,-10679.840820
3299,-8187.199219
3300,-19756.142578
3301,-21084.492188
3302,-21592.974609
3303,-17327.964844
3304,-24784.486328
3305,-31834.476562
3306,-22874.302734
3307,-24928.941406
3308,-32163.292969
3309,-38262.773438
3310,-43449.718750
3311,-46571.757812
3312,-37612.718750
3313,-33672.460938
3314,-29047.695312
3315,-44541.847656
3316,-31851.964844
3317,-41412.335938
3318,-47914.371094
3319,-49416.343750
3320,-58176.914062
3321,-51016.125000
3322,-64968.562500
3323,-54716.843750
3324,-52926.964844
3325,-51655.925781
3326,-53065.906250
3327,-55058.785156
3328,-58246.617188
3329,-59117.675781
3330,-60699.617188
3331,-48144.621094
3332,-51420.636719
3333,-56567.425781
3334,-67527.484375
3335,-55746.710938
3336,-63696.351562
3337,-56953.242188
3338,-61821.773438
3339,-59225.753906
3340,-72071.140625
3341,-65971.945312
3342,-57319.648438
3343,-58030.136719
3344,-52001.734375
3345,-58527.671875
3346,-61641.089844
3347,-68833.835938
3348,-62478.808594
3349,-71561.507812
3350,-60475.640625
3351,-63968.144531
3352,-65601.929688
3353,-50961.062500
3354,-66505.406250
3355,-56031.031250
3356,-64847.617188
3357,-56538.570312
3358,-56139.421875
3359,-51068.171875
3360,-61911.097656
3361,-52168.460938
3362,-57464.906250
3363,-62486.476562
3364,-59809.796875
3365,-41236.246094
3366,-45320.632812
3367,-49659.675781
3368,-41683.210938
3369,-43396.878906
3370,-39428.824219
3371,-45657.101562
3372,-36685.878906
3373,-33467.007812
3374,-44994.953125
3375,-52944.863281
3376,-36244.175781
3377,-31115.140625
3378,-35537.187500
3379,-33071.996094
3380,-32375.558594
3381,-29492.058594
3382,-33511.328125
3383,-26862.628906
3384,-19473.951172
3385,-17773.884766
3386,-27543.662109
3387,-24814.015625
3388,-12794.390625
3389,-10421.813477
3390,-12351.805664
3391,195.108765
3392,-2763.677002
3393,-1451.927002
3394,-6536.195312
3395,-1896.343506
3396,-2958.125244
3397,8532.311523
3398,2488.777344
3399,3538.786377
3400,3488.533203
3401,10846.726562
3402,13607.520508
3403,6643.462891
3404,8317.828125
3405,21149.617188
3406,8193.334961
3407,15536.199219
3408,19597.468750
3409,23200.638672
3410,21886.539062
3411,35677.429688
3412,33184.253906
3413,39066.398438
3414,32894.460938
3415,37078.421875
3416,28550.279297
3417,35888.246094
3418,43683.382812
3419,29973.769531
3420,43293.109375
3421,34743.207031
3422,35944.101562
3423,43023.121094
3424,39150.492188
3425,40776.398438
3426,46993.660156
3427,40328.019531
3428,46570.671875
3429,53820.808594
3430,58072.265625
3431,45825.261719
3432,57546.316406
3433,61147.929688
3434,53885.414062
3435,53898.242188
3436,57969.878906
3437,57554.125000
3438,65311.117188
3439,54818.218750
3440,58226.281250
3441,48766.683594
3442,53539.828125
3443,56173.847656
3444,65749.921875
3445,60605.628906
3446,72593.750000
3447,58337.769531
3448,62791.976562
3449,53460.015625
3450,59922.441406
3451,56925.746094
3452,63388.066406
3453,65019.398438
3454,62442.671875
3455,66504.664062
3456,62651.511719
3457,62080.023438
3458,59409.058594
3459,65782.515625
3460,47791.296875
3461,73354.703125
3462,55830.402344
3463,66972.015625
3464,52949.722656
3465,62235.089844
3466,59537.707031
3467,53930.707031
3468,56240.375000
3469,58880.320312
3470,45773.160156
3471,51925.410156
3472,61234.308594
3473,40316.390625
3474,43638.093750
3475,41366.828125
3476,47259.933594
3477,52427.734375
3478,47111.507812
3479,39028.093750
3480,39591.406250
3481,44124.523438
3482,46875.832031
3483,45092.265625
3484,50538.593750
3485,34672.445312
3486,28099.160156
3487,17795.986328
3488,35959.031250
3489,18749.162109
3490,22790.117188
3491,28707.464844
3492,24554.068359
3493,29330.878906
3494,26863.966797
3495,19130.398438
3496,15430.707031
3497,11882.115234
3498,16332.014648
3499,18174.316406
3500,4517.588867
3501,13633.330078
3502,13799.292969
3503,4636.416992
3504,7792.468262
3505,2545.057861
3506,2725.945801
3507,-5384.257324
3508,420.938293
3509,2799.160400
3510,-2175.727539
3511,-14960.314453
3512,-11261.259766
3513,-10351.023438
3514,-8550.168945
3515,-7806.696289
3516,-8545.993164
3517,-17093.968750
3518,-19961.853516
3519,-19281.054688
3520,-27618.921875
3521,-19789.792969
3522,-20164.349609
3523,-38457.992188
3524,-19308.794922
3525,-44394.902344
3526,-33423.097656
3527,-35397.855469
3528,-45592.878906
3529,-44117.847656
3530,-34153.460938
3531,-46818.777344
3532,-45107.824219
3533,-35458.609375
3534,-44284.578125
3535,-50840.976562
3536,-46439.343750
3537,-51130.140625
3538,-50372.273438
3539,-43710.160156
3540,-47049.515625
3541,-57463.250000
3542,-58218.671875
3543,-62937.320312
3544,-60882.250000
3545,-56404.589844
3546,-61232.222656
3547,-47442.578125
3548,-59259.945312
3549,-53829.187500
3550,-57726.265625
3551,-60920.226562
3552,-58099.273438
3553,-50501.453125
3554,-66279.468750
3555,-67756.281250
3556,-55292.609375
3557,-79322.843750
3558,-59682.070312
3559,-62137.917969
3560,-57558.238281
3561,-56992.921875
3562,-60633.601562
3563,-44807.000000
3564,-54173.882812
3565,-67281.429688
3566,-57228.167969
3567,-65465.429688
3568,-68470.226562
3569,-53419.218750
3570,-66308.476562
3571,-60919.703125
3572,-47722.203125
3573,-57010.593750
3574,-62302.414062
3575,-64515.460938
3576,-49052.246094
3577,-54516.210938
3578,-52191.855469
3579,-47940.898438
3580,-57317.398438
3581,-51710.515625
3582,-42146.710938
3583,-53145.539062
3584,-34567.312500
3585,-38246.851562
3586,-43200.960938
3587,-45890.695312
3588,-44323.226562
3589,-37467.167969
3590,-33628.828125
3591,-35833.250000
3592,-44885.421875
3593,-29878.089844
3594,-39964.609375
3595,-31394.701172
3596,-34825.832031
3597,-36464.628906
3598,-25132.585938
3599,-31253.572266
3600,-19404.394531
3601,-12610.700195
3602,-15523.587891
3603,-26839.816406
3604,-16149.959961
3605,-6997.662109
3606,-11145.248047
3607,-506.547607
3608,-3993.743652
3609,-7405.015137
3610,-11147.679688
3611,9656.319336
3612,-4336.688965
3613,2455.162109
3614,5069.646973
3615,926.055054
3616,-2568.034424
3617,-3614.229004
3618,10461.575195
3619,1023.993408
3620,1941.050293
3621,14852.082031
3622,14878.791016
3623,17569.355469
3624,17909.935547
3625,18336.642578
3626,20021.287109
3627,24870.095703
3628,23386.615234
3629,37232.882812
3630,30690.441406
3631,22605.195312
3632,41335.789062
3633,44854.914062
3634,40463.378906
3635,43562.820312
3636,31920.556641
3637,44399.320312
3638,51324.640625
3639,50066.476562
3640,38305.007812
3641,56340.539062
3642,52817.292969
3643,53948.242188
3644,42019.976562
3645,49625.726562
3646,54800.296875
3647,56485.117188
3648,65805.078125
3649,51570.867188
3650,55032.152344
3651,55612.656250
3652,48910.246094
3653,56101.890625
3654,52695.015625
3655,52564.210938
3656,50646.304688
3657,57910.140625
3658,58435.929688
3659,56727.742188
3660,57019.460938
3661,65602.781250
3662,64293.929688
3663,67390.484375
3664,60277.050781
3665,51193.343750
3666,66574.085938
3667,57996.070312
3668,67716.484375
3669,54455.066406
3670,66946.953125
3671,67316.679688
3672,52101.144531
3673,76816.000000
3674,58590.371094
3675,58808.238281
3676,59292.289062
3677,57176.410156
3678,60319.335938
3679,59657.039062
3680,48071.195312
3681,52448.261719
3682,48747.156250
3683,64766.640625
3684,61302.117188
3685,55536.187500
3686,51825.246094
3687,52142.289062
3688,50976.679688
3689,46695.980469
3690,43639.117188
3691,47488.789062
3692,47563.289062
3693,41876.171875
3694,48396.984375
3695,45193.601562
3696,50417.718750
3697,47099.718750
3698,33838.390625
3699,39429.968750
3700,44226.875000
3701,33046.054688
3702,35577.375000
3703,30278.882812
3704,26148.087891
3705,32084.048828
3706,22689.171875
3707,36864.621094
3708,26335.892578
3709,24596.464844
3710,14947.736328
3711,26677.873047
3712,16465.609375
3713,11040.026367
3714,13001.055664
3715,10698.950195
3716,11057.282227
3717,14149.669922
3718,-1750.491577
3719,3498.710938
3720,-1457.348877
3721,-3643.881348
3722,3535.993164
3723,-12679.148438
3724,-6626.601074
3725,-14112.167969
3726,-10223.176758
3727,-14334.436523
3728,-9449.820312
3729,-14334.942383
3730,-14681.058594
3731,-26562.419922
3732,-16009.783203
3733,-8320.884766
3734,-29070.890625
3735,-32706.767578
3736,-20809.632812
3737,-30811.236328
3738,-14378.792969
3739,-31982.718750
3740,-30444.271484
3741,-33865.093750
3742,-28467.972656
3743,-37432.757812
3744,-39878.542969
3745,-44895.949219
3746,-39798.519531
3747,-41545.250000
3748,-45701.179688
3749,-40311.539062
3750,-45447.195312
3751,-58909.101562
3752,-53650.707031
3753,-51824.117188
3754,-36108.722656
3755,-50849.972656
3756,-58888.000000
3757,-51006.691406
3758,-55826.222656
3759,-57115.656250
3760,-49609.539062
3761,-57829.343750
3762,-55826.328125
3763,-48508.261719
3764,-66274.656250
3765,-60223.835938
3766,-61934.273438
3767,-51932.593750
3768,-57047.792969
3769,-79706.367188
3770,-55746.574219
3771,-67834.382812
3772,-64594.820312
3773,-51853.914062
3774,-56794.984375
3775,-55403.703125
3776,-61924.191406
3777,-61958.359375
3778,-66625.375000
3779,-50086.953125
3780,-59921.328125
3781,-49102.296875
3782,-56358.902344
3783,-60841.320312
3784,-61532.421875
3785,-59666.269531
3786,-62159.578125
3787,-57132.789062
3788,-55147.496094
3789,-48830.414062
3790,-57534.320312
3791,-58894.679688
3792,-57563.316406
3793,-64308.980469
3794,-45699.902344
3795,-56404.039062
3796,-46301.503906
3797,-62467.250000
3798,-48214.074219
3799,-41381.492188
3800,-49497.304688
3801,-37715.726562
3802,-39955.960938
3803,-45163.468750
3804,-54635.500000
3805,-46454.992188
3806,-39059.671875
3807,-34334.246094
3808,-38829.031250
3809,-30991.320312
3810,-29786.896484
3811,-32435.546875
3812,-40738.636719
3813,-28471.562500
3814,-32814.781250
3815,-24612.726562
3816,-26441.388672
3817,-25786.513672
3818,-21069.679688
3819,-18977.832031
3820,-19504.488281
3821,-17799.396484
3822,-7142.104492
3823,-1010.971436
3824,-17339.111328
3825,-6273.656250
3826,-7786.496582
3827,2665.156006
3828,-597.414673
3829,-4898.042480
3830,10.749512
3831,-4448.352051
3832,-9157.937500
3833,8058.259277
3834,14439.039062
3835,9819.751953
3836,19520.046875
3837,13066.497070
3838,12300.382812
3839,27656.265625
3840,17544.369141
3841,24000.132812
3842,13489.406250
3843,22526.753906
3844,19876.914062
3845,28547.425781
3846,19454.830078
3847,23411.882812
3848,25712.285156
3849,27577.291016
3850,27992.353516
3851,36963.308594
3852,31387.148438
3853,35665.421875
3854,50386.773438
3855,41520.921875
3856,41938.539062
3857,44402.359375
3858,41313.222656
3859,45979.757812
3860,42655.511719
3861,48282.003906
3862,41608.082031
3863,49131.730469
3864,60163.968750
3865,40463.804688
3866,56612.531250
3867,58059.296875
3868,55865.316406
3869,47709.132812
3870,53920.832031
3871,53568.730469
3872,57630.039062
3873,62829.531250
3874,50014.578125
3875,62655.371094
3876,81935.742188
3877,64222.144531
3878,63333.234375
3879,56500.054688
3880,63478.851562
3881,64507.250000
3882,64532.671875
3883,60742.800781
3884,53703.675781
3885,56880.468750
3886,48909.359375
3887,62924.472656
3888,55674.863281
3889,57278.539062
3890,55761.894531
3891,48384.992188
3892,60477.714844
3893,59069.929688
3894,70854.507812
3895,47280.007812
3896,62623.246094
3897,50996.007812
3898,54362.882812
3899,40890.601562
3900,49039.644531
3901,48818.441406
3902,59707.507812
3903,54360.699219
3904,48695.203125
3905,51144.847656
3906,58138.019531
3907,48056.746094
3908,42402.703125
3909,46237.843750
3910,46007.484375
3911,29593.750000
3912,34278.878906
3913,44173.753906
3914,41440.406250
3915,33645.960938
3916,37909.421875
3917,34639.250000
3918,29827.736328
3919,41502.781250
3920,31565.892578
3921,23152.470703
3922,26952.332031
3923,23960.019531
3924,19509.460938
3925,20309.822266
3926,13079.484375
3927,6362.436523
3928,20472.078125
3929,12579.886719
3930,10825.962891
3931,18093.980469
3932,3100.212402
3933,6360.460938
3934,9568.131836
3935,-1085.010498
3936,14455.167969
3937,7073.497070
3938,-8080.026855
3939,14081.490234
3940,-21148.376953
3941,-9334.745117
3942,-5655.964355
3943,-9477.448242
3944,-11608.879883
3945,-21891.425781
3946,-10827.790039
3947,-20085.175781
3948,-18329.994141
3949,-15687.123047
3950,-10390.405273
3951,-27959.292969
3952,-17714.628906
3953,-23134.873047
3954,-34408.207031
3955,-34585.214844
3956,-27411.347656
3957,-32634.730469
3958,-33986.625000
3959,-47823.554688
3960,-29000.011719
3961,-39414.734375
3962,-39524.093750
3963,-32413.523438
3964,-50323.238281
3965,-56103.242188
3966,-38123.828125
3967,-41980.796875
3968,-42754.355469
3969,-42198.105469
3970,-55137.339844
3971,-48124.207031
3972,-58808.949219
3973,-53072.007812
3974,-60553.203125
3975,-56388.531250
3976,-52515.480469
3977,-62121.136719
3978,-52304.839844
3979,-57054.542969
3980,-57730.960938
3981,-67545.921875
3982,-64079.039062
3983,-54685.882812
3984,-65759.875000
3985,-58965.464844
3986,-65203.859375
3987,-57976.207031
3988,-60213.578125
3989,-64340.273438
3990,-58816.171875
3991,-55283.515625
3992,-65214.484375
3993,-57452.664062
3994,-60624.253906
3995,-60604.019531
3996,-61541.390625
3997,-75307.312500
3998,-57400.226562
3999,-58213.359375
4000,-65406.167969
4001,-62659.726562
4002,-55472.171875
4003,-48334.300781
4004,-58272.328125
4005,-59694.292969
4006,-54865.144531
4007,-58815.546875
4008,-58184.562500
4009,-57019.191406
4010,-50793.039062
4011,-54278.519531
4012,-43224.976562
4013,-45758.988281
4014,-43299.417969
4015,-44936.855469
4016,-47490.644531
4017,-50702.312500
4018,-49936.257812
4019,-44066.441406
4020,-38409.183594
4021,-43729.437500
4022,-40362.964844
4023,-32479.720703
4024,-32732.843750
4025,-37301.039062
4026,-43091.035156
4027,-33367.539062
4028,-40074.683594
4029,-21782.671875
4030,-20156.351562
4031,-28286.261719
4032,-20840.191406
4033,-27763.917969
4034,-3653.055176
4035,-10670.916992
4036,-2239.925781
4037,-17271.392578
4038,-11126.528320
4039,-4172.058105
4040,-11267.448242
4041,-2612.243652
4042,4785.605957
4043,-1714.180420
4044,3657.357422
4045,-6662.070312
4046,-3045.535645
4047,7577.162109
4048,13116.939453
4049,11599.341797
4050,10680.073242
4051,13354.884766
4052,27923.507812
4053,9105.969727
4054,11987.362305
4055,31508.666016
4056,13241.542969
4057,37671.695312
4058,29152.962891
4059,35137.531250
4060,19275.537109
4061,24251.191406
4062,29065.191406
4063,37109.558594
4064,25682.000000
4065,31273.285156
4066,31087.970703
4067,36503.964844
4068,24303.570312
4069,30522.908203
4070,42914.812500
4071,31890.214844
4072,44018.789062
4073,49886.316406
4074,38301.812500
4075,33901.414062
4076,40764.207031
4077,40532.515625
4078,49405.417969
4079,49465.980469
4080,46305.664062
4081,62273.046875
4082,53074.296875
4083,68347.718750
4084,60884.695312
4085,58810.488281
4086,51094.136719
4087,56314.062500
4088,54792.507812
4089,57744.726562
4090,52001.742188
4091,56907.171875
4092,61394.375000
4093,59364.789062
4094,70239.312500
4095,74545.148438
4096,63323.257812
4097,68131.460938
4098,62101.949219
4099,59488.695312
4100,57446.628906
4101,63236.898438
4102,57396.945312
4103,64484.082031
4104,64341.628906
4105,55288.613281
4106,61985.597656
4107,56120.382812
4108,54143.851562
4109,76504.390625
4110,65384.226562
4111,56490.492188
4112,45990.507812
4113,64205.988281
4114,60281.375000
4115,53210.250000
4116,60838.671875
4117,59248.898438
4118,42401.273438
4119,49485.796875
4120,48560.941406
4121,39837.160156
4122,40673.601562
4123,42651.582031
4124,42448.152344
4125,46535.359375
4126,42750.460938
4127,39644.140625
4128,37546.765625
4129,37863.601562
4130,42877.953125
4131,47604.566406
4132,28990.074219
4133,39084.316406
4134,26187.480469
4135,32041.558594
4136,38239.257812
4137,27830.113281
4138,27056.875000
4139,23175.582031
4140,17421.632812
4141,17315.187500
4142,19572.994141
4143,14792.842773
4144,26709.410156
4145,7336.480469
4146,4373.163574
4147,5891.039062
4148,9556.913086
4149,16835.296875
4150,2527.489746
4151,-2603.079834
4152,11183.019531
4153,3868.157227
4154,8193.451172
4155,-9167.091797
4156,-2189.369141
4157,-5874.626953
4158,-7019.358887
4159,-18675.103516
4160,-12745.236328
4161,-15152.431641
4162,-22526.394531
4163,-27749.738281
4164,-19838.107422
4165,-19229.929688
4166,-24730.734375
4167,-32799.460938
4168,-28111.222656
4169,-43505.437500
4170,-34607.304688
4171,-34246.671875
4172,-38365.964844
4173,-38452.812500
4174,-31814.234375
4175,-32536.308594
4176,-47715.386719
4177,-48195.683594
4178,-43205.140625
4179,-42354.367188
4180,-45864.687500
4181,-46597.246094
4182,-47941.851562
4183,-41295.179688
4184,-59344.457031
4185,-41694.460938
4186,-38062.765625
4187,-55518.015625
4188,-56723.992188
4189,-48543.726562
4190,-62482.531250
4191,-50960.476562
4192,-59564.000000
4193,-62383.867188
4194,-65296.171875
4195,-55191.574219
4196,-52022.687500
4197,-48572.253906
4198,-69362.367188
4199,-56099.375000
4200,-57132.332031
4201,-56017.371094
4202,-76739.546875
4203,-54938.226562
4204,-57684.976562
4205,-55118.472656
4206,-68721.601562
4207,-59827.800781
4208,-50132.683594
4209,-51360.601562
4210,-49771.992188
4211,-50387.796875
4212,-68042.500000
4213,-55730.484375
4214,-56835.500000
4215,-69247.093750
4216,-50892.304688
4217,-55799.335938
4218,-55901.628906
4219,-55903.492188
4220,-59874.871094
4221,-49254.398438
4222,-47563.351562
4223,-51828.566406
4224,-44096.453125
4225,-48655.898438
4226,-47355.968750
4227,-48023.207031
4228,-53051.402344
4229,-60010.828125
4230,-49366.929688
4231,-46806.929688
4232,-39057.160156
4233,-43604.804688
4234,-47745.187500
4235,-44927.699219
4236,-38216.808594
4237,-39239.058594
4238,-29952.960938
4239,-40348.644531
4240,-32278.880859
4241,-28736.128906
4242,-33163.000000
4243,-37456.757812
4244,-27830.085938
4245,-16880.537109
4246,-19846.570312
4247,-11676.533203
4248,-21837.603516
4249,-21360.572266
4250,-15680.751953
4251,-22185.011719
4252,-11050.140625
4253,-10022.021484
4254,-7651.582031
4255,-22832.521484
4256,-8223.324219
4257,-2963.913818
4258,-5846.380859
4259,-4779.783691
4260,5107.327148
4261,-243.574173
4262,-3981.346680
4263,5561.052246
4264,-1085.316284
4265,7576.002930
4266,14947.480469
4267,8252.941406
4268,4342.201660
4269,18451.460938
4270,20860.894531
4271,21422.669922
4272,14046.845703
4273,23298.523438
4274,32490.648438
4275,23635.941406
4276,20590.888672
4277,33757.750000
4278,39502.601562
4279,16119.553711
4280,31265.841797
4281,34422.468750
4282,29470.216797
4283,36387.339844
4284,53528.878906
4285,30431.189453
4286,59446.968750
4287,48319.949219
4288,38925.398438
4289,47484.695312
4290,44977.691406
4291,35030.843750
4292,44601.882812
4293,46062.757812
4294,47266.542969
4295,51113.613281
4296,50048.609375
4297,57051.371094
4298,66714.085938
4299,52899.175781
4300,61013.136719
4301,57119.121094
4302,46516.527344
4303,53448.839844
4304,55732.773438
4305,59739.355469
4306,70582.343750
4307,56392.785156
4308,54225.101562
4309,71708.570312
4310,55929.207031
4311,59337.890625
4312,59982.488281
4313,66037.468750
4314,64042.007812
4315,59456.750000
4316,55848.343750
4317,57833.023438
4318,67535.781250
4319,62432.144531
4320,60556.078125
4321,64062.738281
4322,46199.351562
4323,58668.863281
4324,58111.906250
4325,61523.742188
4326,55435.000000
4327,71704.921875
4328,48485.664062
4329,57605.816406
4330,52140.828125
4331,62746.593750
4332,56291.839844
4333,47253.621094
4334,36331.992188
4335,48953.214844
4336,53460.988281
4337,46735.484375
4338,43346.191406
4339,50071.089844
4340,40519.648438
4341,53818.179688
4342,29443.007812
4343,34245.226562
4344,43199.070312
4345,27514.554688
4346,41140.207031
4347,41602.539062
4348,31907.306641
4349,36584.984375
4350,31751.367188
4351,25348.607422
4352,31368.453125
4353,23483.955078
4354,18293.503906
4355,22654.695312
4356,4946.553711
4357,31043.527344
4358,18498.503906
4359,12281.945312
4360,16990.878906
4361,4103.410645
4362,3170.979980
4363,12090.594727
4364,4507.985840
4365,6053.790527
4366,3379.642090
4367,-2927.434082
4368,-6167.850586
4369,-3894.188477
4370,-10245.599609
4371,3056.586426
4372,-7120.059082
4373,-6683.653320
4374,-12445.208984
4375,-16959.951172
4376,-8891.336914
4377,-8797.623047
4378,-21926.421875
4379,-11495.390625
4380,-35823.640625
4381,-13769.252930
4382,-27349.976562
4383,-20666.833984
4384,-31943.902344
4385,-17455.474609
4386,-41929.906250
4387,-33379.308594
4388,-27181.035156
4389,-31163.625000
4390,-36922.273438
4391,-42635.531250
4392,-35048.375000
4393,-40756.804688
4394,-36758.195312
4395,-48043.292969
4396,-34242.859375
4397,-47550.621094
4398,-51101.703125
4399,-43897.929688
4400,-49400.933594
4401,-44989.210938
4402,-43778.531250
4403,-60807.339844
4404,-48716.835938
4405,-54031.023438
4406,-55108.535156
4407,-51446.605469
4408,-47943.601562
4409,-55175.554688
4410,-52212.523438
4411,-50818.363281
4412,-52959.304688
4413,-52260.246094
4414,-67043.789062
4415,-58996.144531
4416,-68523.820312
4417,-58269.464844
4418,-62736.859375
4419,-72497.968750
4420,-62006.515625
4421,-73078.570312
4422,-58848.640625
4423,-64308.812500
4424,-57794.609375
4425,-58128.011719
4426,-68494.984375
4427,-64219.449219
4428,-58702.695312
4429,-47416.914062
4430,-71964.320312
4431,-64956.652344
4432,-52585.468750
4433,-59528.949219
4434,-70732.687500
4435,-62345.097656
4436,-56466.437500
4437,-49606.601562
4438,-52885.445312
4439,-51088.062500
4440,-60235.292969
4441,-53578.585938
4442,-48241.621094
4443,-43307.199219
4444,-46840.546875
4445,-56238.511719
4446,-46772.257812
4447,-44358.617188
4448,-51324.937500
4449,-39500.476562
4450,-52405.363281
4451,-35916.687500
4452,-40519.210938
4453,-42191.320312
4454,-31660.164062
4455,-41596.343750
4456,-37989.132812
4457,-22004.804688
4458,-37186.273438
4459,-39110.593750
4460,-26815.722656
4461,-26889.236328
4462,-22328.402344
4463,-25329.351562
4464,-14445.680664
4465,-17507.720703
4466,-19835.792969
4467,-9643.360352
4468,-14009.184570
4469,-12578.726562
4470,-7692.958008
4471,-13106.125000
4472,-10770.785156
4473,1027.036743
4474,4596.035156
4475,-1349.865479
4476,-13883.464844
4477,13168.631836
4478,2014.303711
4479,-8098.167969
4480,11187.523438
4481,8696.372070
4482,13539.222656
4483,23859.050781
4484,14036.929688
4485,16452.380859
4486,17853.992188
4487,15838.484375
4488,18670.453125
4489,31928.476562
4490,20557.658203
4491,26417.847656
4492,35520.910156
4493,32359.917969
4494,27179.763672
4495,34806.078125
4496,39799.871094
4497,21742.144531
4498,37079.394531
4499,40771.800781
4500,40451.781250
4501,40493.976562
4502,36905.660156
4503,38303.023438
4504,41338.296875
4505,43429.742188
4506,56254.539062
4507,48750.195312
4508,53195.132812
4509,53942.332031
4510,55768.328125
4511,54320.898438
4512,59009.750000
4513,58236.105469
4514,55961.734375
4515,53890.914062
4516,61242.257812
4517,60350.843750
4518,57144.828125
4519,48931.433594
4520,56408.421875
4521,61300.242188
4522,60670.371094
4523,62270.941406
4524,67356.890625
4525,73287.960938
4526,63155.121094
4527,51214.714844
4528,61833.085938
4529,59509.851562
4530,56718.890625
4531,60527.109375
4532,62562.683594
4533,54481.648438
4534,43976.000000
4535,54953.945312
4536,64672.960938
4537,66008.515625
4538,63546.000000
4539,44752.453125
4540,63513.113281
4541,64144.550781
4542,53459.046875
4543,52390.101562
4544,53963.812500
4545,51390.777344
4546,50370.203125
4547,49287.910156
4548,52641.273438
4549,52418.511719
4550,57697.343750
4551,46997.832031
4552,48529.992188
4553,50610.394531
4554,43032.070312
4555,39364.816406
4556,51021.261719
4557,44418.070312
4558,40950.675781
4559,30874.312500
4560,40625.199219
4561,41585.191406
4562,36608.441406
4563,39883.625000
4564,24161.070312
4565,26989.875000
4566,30901.492188
4567,28828.964844
4568,29660.382812
4569,29741.785156
4570,8560.108398
4571,21173.197266
4572,18012.476562
4573,21295.154297
4574,2832.788574
4575,20899.101562
4576,11017.611328
4577,6289.726562
4578,17013.746094
4579,13866.501953
4580,4580.926758
4581,7269.242188
4582,-15984.306641
4583,9594.888672
4584,5366.287109
4585,-9470.783203
4586,-9777.003906
4587,3129.336426
4588,-14338.308594
4589,-21756.085938
4590,-13621.982422
4591,-5682.451660
4592,-25166.935547
4593,-20390.330078
4594,-13829.765625
4595,-10735.750977
4596,-25714.242188
4597,-24786.902344
4598,-29584.363281
4599,-28847.406250
4600,-28524.660156
4601,-30961.605469
4602,-38430.757812
4603,-30418.421875
4604,-31838.765625
4605,-25997.144531
4606,-33183.023438
4607,-28854.826172
4608,-49613.976562
4609,-39330.742188
4610,-40001.585938
4611,-47260.953125
4612,-40685.488281
4613,-41526.519531
4614,-34827.910156
4615,-54220.441406
4616,-47953.695312
4617,-43094.320312
4618,-59891.226562
4619,-49530.757812
4620,-56448.171875
4621,-53364.738281
4622,-49876.597656
4623,-53163.562500
4624,-63479.238281
4625,-55502.585938
4626,-56886.800781
4627,-56989.132812
4628,-72933.460938
4629,-62622.937500
4630,-64984.828125
4631,-67995.359375
4632,-49133.863281
4633,-71959.359375
4634,-58083.343750
4635,-58174.769531
4636,-66652.312500
4637,-67930.281250
4638,-53037.890625
4639,-70203.796875
4640,-61729.316406
4641,-61875.750000
4642,-60768.101562
4643,-67016.609375
4644,-64350.535156
4645,-66781.437500
4646,-60692.847656
4647,-64910.968750
4648,-63042.609375
4649,-58095.843750
4650,-57007.320312
4651,-56588.414062
4652,-58697.269531
4653,-58102.714844
4654,-55357.339844
4655,-50134.730469
4656,-51739.664062
4657,-46735.027344
4658,-56457.914062
4659,-52740.648438
4660,-50664.359375
4661,-56309.687500
4662,-43448.941406
4663,-45611.046875
4664,-35022.718750
4665,-42264.878906
4666,-41799.964844
4667,-36923.328125
4668,-32818.601562
4669,-24174.574219
4670,-30952.812500
4671,-40479.082031
4672,-36199.851562
4673,-25173.455078
4674,-27812.123047
4675,-16598.027344
4676,-31983.589844
4677,-26953.296875
4678,-14550.382812
4679,-26538.005859
4680,-22233.556641
4681,-26261.423828
4682,-7263.832520
4683,-19656.039062
4684,-9145.636719
4685,-4516.730957
4686,-14354.085938
4687,-5023.680176
4688,5287.283691
4689,-7868.652344
4690,1561.380981
4691,-9530.371094
4692,-3578.927734
4693,-3821.459473
4694,-6097.318359
4695,-5761.589844
4696,8293.397461
4697,8021.815430
4698,1714.407227
4699,4781.845703
4700,-1491.409668
4701,10602.450195
4702,8951.482422
4703,15973.558594
4704,18620.818359
4705,33156.796875
4706,31097.421875
4707,27844.191406
4708,41139.378906
4709,28668.191406
4710,25339.640625
4711,36220.453125
4712,30061.683594
4713,40004.941406
4714,34984.136719
4715,33543.679688
4716,34835.597656
4717,34356.507812
4718,48058.886719
4719,47795.812500
4720,45238.414062
4721,42977.218750
4722,38907.425781
4723,42504.570312
4724,44326.316406
4725,43569.796875
4726,43568.335938
4727,46783.132812
4728,48601.257812
4729,58852.109375
4730,56977.992188
4731,57064.753906
4732,49834.968750
4733,52999.609375
4734,58403.179688
